,music_names,labels,chroma_rms_mean,chroma_rms_var,chroma_stft_mean,chroma_stft_var,spectral_centroid_mean,spectral_centroid_var,spectral_bandwidth_mean,spectral_bandwidth_var,rolloff_mean,rolloff_var,zero_crossing_rate_mean,zero_crossing_rate_var,harmony_mean,harmony_var,perceptr_mean,perceptr_var,tempo,mfcc_mean_1,mfcc_var_1,mfcc_mean_2,mfcc_var_2,mfcc_mean_3,mfcc_var_3,mfcc_mean_4,mfcc_var_4,mfcc_mean_5,mfcc_var_5,mfcc_mean_6,mfcc_var_6,mfcc_mean_7,mfcc_var_7,mfcc_mean_8,mfcc_var_8,mfcc_mean_9,mfcc_var_9,mfcc_mean_10,mfcc_var_10,mfcc_mean_11,mfcc_var_11,mfcc_mean_12,mfcc_var_12,mfcc_mean_13,mfcc_var_13,mfcc_mean_14,mfcc_var_14,mfcc_mean_15,mfcc_var_15,mfcc_mean_16,mfcc_var_16,mfcc_mean_17,mfcc_var_17,mfcc_mean_18,mfcc_var_18,mfcc_mean_19,mfcc_var_19,mfcc_mean_20,mfcc_var_20
1051,Golden - Vibe Tracks.mp3,Romantic,0.17814878,0.009579322,0.39382994,0.087205805,1109.58018779488,620219.7914376789,1358.6402765202572,717553.2925305876,2241.853110487616,3737250.5098004946,0.04825443232391641,0.0009920786164294567,-1.1335432e-06,0.012942561,-3.753749e-05,0.020358235,129.19921875,-179.24294,10893.669,162.979,2529.3264,15.465627,794.3626,19.434334,470.28888,2.7736182,85.105774,-0.14613932,155.50294,-12.396819,126.7355,-5.694651,153.46295,-12.297217,67.74278,-8.537683,98.40941,-9.089638,60.323193,-4.031854,101.40089,-6.881256,56.28406,-6.2844343,63.572296,-7.3341703,45.95382,-5.949608,66.737495,-5.702918,49.882256,-4.4553375,51.231182,-6.2204127,35.286167,-3.8273816,34.902206
1052,Wigs - Riot.mp3,Romantic,0.20482631,0.005470276,0.25085896,0.09216783,709.0550424413575,62422.32133172328,727.893882847448,30714.780890863112,1125.868192029073,156574.56274379956,0.04332437899090557,0.0005218620350465786,-0.00015782673,0.044797897,-0.00020414009,0.0008578559,129.19921875,-244.69266,1637.7675,199.00075,803.4579,-11.731662,357.78,7.1977873,288.42987,4.211013,372.88776,-15.999597,225.09805,-5.65695,165.89438,3.1424112,139.58519,6.3739953,106.05161,-0.6814112,107.21795,-6.610871,179.98111,-0.54103273,197.41441,2.3779287,147.20584,-2.6026094,95.16288,2.0227587,115.22932,9.095762,203.18024,5.183336,119.31117,1.7785114,135.8077,-2.2815056,131.53989,-5.7334795,97.928474
1053,Rag Time Time - Doug Maxwell_Media Right Productions.mp3,Romantic,0.16903467,0.004340331,0.2652649,0.084273,1129.12079830487,108245.17629731262,1314.7029158315224,169743.10530375235,1991.44629133006,571491.4726148279,0.0643510848006966,0.00038079351386997965,3.0043397e-05,0.018780388,3.3840345e-06,0.005981908,117.45383522727273,-163.54712,5998.0283,169.22461,957.7768,-22.363466,694.08795,14.46498,215.52249,-8.983453,101.73851,-4.3890147,95.88286,-14.1088705,70.44901,-9.908117,69.64871,-10.001323,68.091415,-5.0017004,65.122314,-8.028349,73.79324,-4.186924,107.068634,-5.276717,94.25546,-0.68238056,84.36178,-8.016094,95.72978,-4.864223,76.03105,-6.314094,93.38664,-1.8758966,71.52397,-6.2947536,86.905075,-4.759364,92.86554
1054,Highway Wildflowers - Bird Creek.mp3,Romantic,0.24466157,0.0065808827,0.34116623,0.088037476,1661.6417238896745,298241.50682467286,1939.4766533295112,283100.9624954025,3488.0372416493324,1986273.4236884054,0.07871380974264706,0.0007304125222063872,-4.84628e-07,0.040945377,0.00086731825,0.011354441,117.45383522727273,-72.975815,2560.0278,124.8813,832.7258,-26.882662,566.9558,30.991106,213.81535,5.8605013,96.72292,15.926512,50.887177,12.872634,69.5955,10.936884,47.40237,8.475324,43.30176,6.2467203,32.222603,-6.78108,58.25503,4.138563,28.102695,-2.3119917,33.71478,1.5174414,44.747364,-8.517063,34.252472,0.24179894,32.875557,-4.261762,32.374928,-1.5290704,36.484154,0.098859146,36.855778,6.0178547,34.97765
1055,Austrian Army - United States Marine Band.mp3,Romantic,0.14564042,0.0024414414,0.2250735,0.08515688,1010.9331278050477,28652.688194429495,758.7189924932588,17100.70126272418,1640.3234145220588,128688.91644452876,0.0698045665634675,0.0001592809399437873,1.818604e-07,0.018260231,-6.03741e-07,0.0016024259,129.19921875,-250.99274,3158.8538,168.04271,522.2189,-67.024,1195.3512,-42.661232,329.93546,-27.050575,152.77376,-55.034203,104.88353,-47.1396,114.6542,-34.803127,60.21407,-28.563704,100.34682,-15.503356,125.40295,-13.196459,84.407936,-15.717906,138.29097,-13.230402,155.74045,-9.022999,110.69467,-4.360511,111.63382,-5.4767733,174.46426,-6.157733,171.51137,-3.0083613,96.625824,-0.58776534,138.42044,1.328186,199.73044
1056,Last Horizon - Silent Partner.mp3,Romantic,0.3272291,0.004016678,0.3089746,0.08213137,1263.4914075259348,367151.59399240435,1789.8548784403029,360107.9554063448,2658.7255897167665,2824563.0356125603,0.04982131627321981,0.0006054153570722846,4.4768305e-05,0.090803124,-0.0008826121,0.00741951,129.19921875,-100.90871,7354.664,137.13208,1190.1481,25.604507,849.41565,45.795918,167.9601,2.2369516,112.39608,7.345485,102.35693,-1.1472818,56.887337,6.473181,42.836304,0.8998742,61.01311,7.0670123,52.10856,-0.061886754,39.42609,3.4981785,54.027645,-5.166572,55.382782,0.2919107,47.28963,-6.8362336,49.046867,-4.2483525,48.50924,-6.795061,57.41181,-3.30802,66.85455,-6.9238763,80.2622,1.4242753,130.63135
1057,Concierge - ALBIS.mp3,Romantic,0.27689284,0.0046963603,0.24687867,0.085602894,751.0124643153796,19317.389653401475,1069.1650645749635,28379.06499957314,1251.5090989623645,54254.51691428935,0.03403456366099071,5.867751943235432e-05,0.00020402101,0.07022582,0.0008618798,0.0032715767,60.09265988372093,-184.03798,2395.8337,173.66006,447.49918,-4.1007214,142.66208,30.599972,87.08144,-8.769238,83.33363,18.613045,62.866764,-1.4700024,63.070614,-6.6919913,59.007317,0.8892058,51.505745,-9.509546,45.16516,-3.2848778,96.1931,-7.5267415,55.433624,-12.5633545,96.327354,-4.413965,83.796005,-7.1086516,93.06948,-2.546142,122.28332,-5.8952937,190.62381,-5.1395054,126.692314,-2.0929987,170.8984,-4.863272,205.26158
1058,New Tattoo - Josh Kirsch_Media Right Productions.mp3,Romantic,0.11748301,0.0018795118,0.31751412,0.08544437,2084.8609754969866,1435705.7986960008,2460.9304099868796,508999.3909860403,4599.322188527961,6382314.182416355,0.0760781491873065,0.0032549477207189804,-1.8783843e-05,0.011394314,-0.00010500111,0.0016506892,161.4990234375,-173.98645,7402.7153,94.55875,1699.5447,37.69293,325.30765,43.869934,320.1323,10.050903,193.85255,11.179516,107.12853,-4.970108,69.78825,2.855142,89.04937,-2.866349,67.665794,0.96644145,45.12223,1.0491147,72.62999,-0.67349297,48.18787,-7.350771,59.174637,-2.540581,95.19407,-5.405214,58.62615,2.5990746,51.200626,-3.8431847,53.957912,-3.4346194,81.37512,-4.145822,77.5914,2.8868868,120.11746
1059,Calgary Hill - Silent Partner.mp3,Romantic,0.22094356,0.0037575462,0.35847232,0.086632505,1796.3481726389293,529866.6217661368,1962.8308709770608,384337.3321049458,3647.4612776339977,3168399.9374000235,0.07899876644736842,0.0015778266122913407,7.708161e-05,0.036736604,0.0010358567,0.0063794125,112.34714673913044,-68.521866,4957.527,125.79973,1558.8942,-29.08374,789.45953,18.532068,244.65678,8.361068,117.287056,10.681915,100.3609,-10.804077,102.94333,-2.717902,114.4488,-3.1564894,110.81475,9.286009,66.79539,-1.4136882,54.651352,-1.8754265,92.43598,-1.4743363,75.02884,0.7381963,54.61324,-2.535106,44.336937,2.8703673,42.393635,-0.8438663,45.15043,1.0445894,30.909248,-2.163179,46.48706,-0.53319377,57.72654
1060,Lonesome Avenue - The 126ers.mp3,Romantic,0.15461804,0.0020319263,0.41686085,0.07759797,2265.0601880095214,279639.41436826554,2412.952055199438,115676.0006397333,4803.91261806429,1348969.5033131638,0.09440192349554953,0.0010441024762327315,2.7918393e-06,0.015968904,-0.0001629802,0.0044035334,151.99908088235293,-78.737274,2689.935,85.3706,405.35,-10.069251,282.15585,42.514645,98.21902,11.473428,55.925495,13.46302,42.367134,4.6312323,45.75779,12.990328,36.92854,0.97409123,47.216263,9.516315,42.002647,1.8953351,32.572113,6.975662,32.347572,0.742513,30.45469,4.377076,28.4191,-2.669735,38.782715,4.511418,49.99786,-3.048737,37.89414,6.74393,39.15905,-4.095778,35.93043,0.5413013,30.607542
1061,Where She Walks - Everet Almond.mp3,Romantic,0.093704864,0.0020202445,0.31181687,0.08933035,1126.0201177262757,182557.08090847722,1344.7625477792758,241161.21979738434,2210.219968435565,1219785.164318491,0.05004845019833591,0.0005460012437437352,-4.230632e-06,0.008405431,-1.64282e-05,0.0007090408,151.99908088235293,-222.90132,4709.525,158.54916,776.5601,-30.206604,659.19556,17.034908,733.806,-1.5197505,234.94156,-3.2680056,307.52603,-3.2385635,224.65768,-7.4313755,271.6923,-5.051365,162.58284,-4.6998553,173.86955,-11.036768,150.25166,-8.325635,139.20734,-7.9036436,86.65962,-6.553932,96.67093,-7.3630652,70.293015,-3.3956113,84.409035,-3.019325,84.90743,-3.577475,72.55957,-5.1978455,62.172947,-0.36178288,59.12251
1062,Lake Eerie - Silent Partner.mp3,Romantic,0.24324887,0.010111605,0.3889833,0.11074708,1211.6693895026856,578441.7259494616,1870.5394754444942,487893.3981488292,2603.500923652767,4550543.626526336,0.026850555703366873,0.0006145432396191647,2.713091e-05,0.055971377,0.00015731959,0.0077031716,86.1328125,-177.08492,7561.75,128.94589,1345.7506,23.02774,467.3926,32.65735,192.8302,14.786716,108.67175,15.7811775,97.81044,6.6833377,82.91227,11.158708,64.678535,-2.72364,63.314167,2.4847784,77.28348,-1.8634527,49.781464,4.5092983,49.198208,0.6868524,44.306084,0.33966014,64.30713,-3.654194,58.740875,2.9440472,44.931282,-3.4293149,34.05512,-0.77402496,28.235495,1.5583098,42.209995,-0.3951324,24.584044
1063,Family Tradition - Silent Partner.mp3,Romantic,0.2548659,0.0030678846,0.25638527,0.08410591,879.3526463457116,80410.2634005637,848.8511627800968,42515.8568927965,1620.1235366679566,246769.94006728762,0.08162460090944272,0.0007045290950918515,-2.0966687e-05,0.060507186,2.6811967e-05,0.002652197,89.10290948275862,-226.04506,2900.9917,218.87524,685.39417,-18.732183,347.6148,-7.026136,155.01361,22.848639,245.42172,25.244854,124.375916,4.513726,136.85815,8.232238,136.20134,15.397494,127.9586,-2.2925584,222.25082,-0.6424488,116.19597,13.173549,195.91907,6.8563886,178.53195,-1.3627869,210.52443,-8.523027,261.69598,-3.3527937,204.37024,9.563868,216.69044,-1.6196183,190.36017,-15.800004,278.8283,-8.625958,284.0675
1064,Intimate Tango - Doug Maxwell_Media Right Productions.mp3,Romantic,0.08680052,0.0014582055,0.2659567,0.085256,1542.4462012046642,186399.6856099915,1763.8506808646853,90386.78548594749,3013.28177909733,1030769.1063450001,0.09381500338622291,0.0016859871503677865,-1.0821108e-06,0.0076476764,-9.535564e-06,0.00025684718,117.45383522727273,-201.55193,5017.205,116.981476,860.3576,-17.448856,331.7663,24.306444,107.99012,3.4062066,140.20901,7.0227127,102.85437,-23.547594,88.5515,8.9292965,58.531384,-1.3924141,82.17706,-10.352801,54.39262,-11.272315,59.940117,-9.7810335,67.75669,-21.781872,101.254684,-12.466128,75.95131,-11.12928,104.57817,-4.6707263,80.42752,-4.026077,99.493225,2.2497807,68.48623,-4.093561,67.47585,-6.520645,77.56131
1065,Sandbox - Silent Partner.mp3,Romantic,0.27891538,0.0060455813,0.38583344,0.08825795,775.6542211440635,240315.24850043305,1299.8562354610165,354480.92454020167,1430.7413485028057,2050998.7726514894,0.024922373863196595,0.0002322962457276338,-2.2092414e-05,0.07636893,-0.0004294489,0.0023086078,69.83741554054055,-197.23277,5956.6006,160.63924,1510.1765,34.599556,384.58524,52.8583,455.25952,12.209906,185.7265,5.060223,130.75247,11.135608,92.933754,1.9479172,87.364365,-10.275272,67.00704,-3.5089002,41.493183,-5.9756308,43.269,-2.68999,70.943886,-5.795377,82.35807,1.0966839,87.30439,5.625268,70.82229,8.608612,85.88038,7.96864,108.2692,4.8880854,72.67597,-3.2467985,40.943966,5.9308453,87.43715
1066,Hollywood High - Silent Partner.mp3,Romantic,0.2337196,0.007312748,0.478416,0.077678666,2350.7632336799215,1676227.3321278014,2550.7023989798868,491346.1210219677,5063.452715327496,6730903.701657344,0.09401228110487617,0.007604784496191904,-2.8111932e-05,0.033051737,-0.00092812197,0.012368825,135.99917763157896,-109.60824,11108.623,81.47293,3101.1482,41.70698,933.0051,42.341278,698.3603,8.516794,145.30113,23.14153,88.30631,6.5077367,93.68722,7.9823236,50.564083,-1.6078279,52.872208,2.875267,36.386024,-1.9075074,36.578136,5.8766465,33.406597,-1.602013,30.695591,3.732679,38.57754,-2.604742,44.10075,3.9883902,37.30627,-4.278434,44.504353,2.4540145,33.465637,-3.8224728,32.265953,0.30117,36.310806
1067,Dusty Tears - Silent Partner.mp3,Romantic,0.13070038,0.0038035514,0.38020688,0.086053446,3169.184991631378,1866077.8924606824,2774.0421438826897,204155.64017546095,6395.60299333035,4592330.319987416,0.1490025003628096,0.012598595955882865,-3.4971312e-05,0.014564578,0.00015690572,0.004927929,151.99908088235293,-127.07089,7354.21,48.23606,1848.0487,-8.011971,778.71344,-4.9936304,250.08362,-12.771796,108.07827,-10.737485,72.34432,-29.130178,60.54987,-11.40493,71.77605,-27.322037,104.38287,-15.423084,83.74168,-19.730978,69.503365,-22.257675,85.56568,-25.631235,78.81052,-10.29563,67.73591,-11.162386,76.99031,-12.413416,67.098114,-16.616531,85.902565,-2.3001704,87.203995,-3.1422648,66.59312,-1.8620719,59.049625
1068,Sunflower - Topher Mohr and Alex Elena.mp3,Romantic,0.15361726,0.0012297508,0.31083474,0.09200508,1714.1029934691896,679155.9106007355,2239.162491915064,442418.47203805036,3937.2595252636415,4783571.017792752,0.05172455495356037,0.0006164297611336867,7.9861684e-07,0.020824665,-8.4245905e-05,0.0011021525,99.38401442307692,-150.31424,4044.1309,101.89358,1100.6782,6.9509726,224.23346,32.37504,105.08161,14.369195,116.80857,11.877805,52.98466,-4.430291,90.10733,1.8778913,60.699635,-16.908577,75.056946,-9.039088,40.603107,-14.559253,36.171143,0.45936778,43.083126,-13.10388,54.389156,-13.546581,51.14299,-15.209198,50.19282,-11.239802,38.633724,-13.564464,83.40184,-12.519294,65.91537,-14.504807,72.04867,-7.3405247,69.395
1069,Succotash - Silent Partner.mp3,Romantic,0.09429861,0.0015671158,0.39662552,0.08608514,1214.095282752202,587946.3394419901,1806.7774793638634,378348.6074004034,2494.0932518926566,3977695.9587852336,0.039955162780572755,0.0008655369197785604,4.6181798e-05,0.0044514253,-5.6781777e-05,0.0035295638,73.828125,-229.57489,7117.849,136.22052,1294.3955,17.9858,137.43369,38.56122,102.63718,14.574459,69.47152,18.444025,61.342007,4.7347965,69.4137,8.268042,56.69891,-3.0402803,62.575367,2.231833,61.270607,-2.721522,45.62627,-3.8037543,49.773563,-12.76392,52.512802,-3.0103328,30.542198,0.9696458,45.35511,3.7433386,41.210594,-3.354785,31.739662,-5.2871885,64.86139,-10.061919,45.265766,-3.2559135,40.328556
1070,Let's Do It - Topher Mohr and Alex Elena.mp3,Romantic,0.22957462,0.0052791247,0.38104582,0.08630647,870.7665391744265,542986.6747359548,1343.46965896346,574413.861819321,1719.139604598007,3748497.2662848867,0.02969823311726006,0.0003121587616975747,-1.2712463e-05,0.039476093,0.0006848322,0.0076176557,80.74951171875,-204.67691,8138.0234,161.16689,2265.704,37.70414,1017.3756,41.319584,514.56,17.178442,128.33981,11.860455,132.03746,7.508812,74.3333,6.9757886,78.155075,0.946411,58.47767,0.004259517,77.75529,-7.1701684,77.630394,-3.7551973,44.906895,-5.7417893,37.429115,-2.953718,37.65884,-2.0974147,38.055183,-2.3622825,45.487427,0.8235139,45.788967,2.5867379,45.22635,-4.0440545,56.148052,-1.7760818,49.582596
1071,Tonto - Silent Partner.mp3,Romantic,0.2250066,0.005178824,0.39062992,0.08100228,1184.3651791621012,214127.55212675518,1879.4222274529163,215713.76710913106,2430.043639191902,1860472.7773138229,0.03701640504063467,0.0003179793684458054,6.7506655e-05,0.031270433,-0.0018931,0.011276825,117.45383522727273,-124.28307,3212.645,134.98947,560.4022,20.60743,166.83089,35.948715,86.44481,8.241785,43.10442,13.8951845,53.597935,1.4101002,41.653812,7.062583,48.177505,-5.897591,42.72055,1.3768282,44.108456,-5.504791,46.385574,-0.11441373,36.851624,-4.4892077,48.352547,7.701767,47.792973,2.7673218,51.375256,-1.4852663,57.185722,4.086591,69.63453,2.3445456,43.825073,-3.9279528,51.225838,-0.92217016,44.463253
1072,The Engagement - Silent Partner.mp3,Romantic,0.1348777,0.0010948764,0.2716618,0.089885,899.504005524416,97671.11895589878,1454.520585669552,231270.300969313,1707.63134085357,651886.0492307653,0.030212591307082044,6.936521672362911e-05,-3.9404164e-05,0.016383644,1.6027308e-05,0.0005964743,151.99908088235293,-219.04626,1569.8235,152.71031,561.2499,-0.23690617,226.53734,29.550083,95.464035,21.5362,98.01897,14.485503,42.760777,-1.9447483,49.087196,5.7327523,35.01031,-6.8341537,45.908157,-12.914891,53.387165,-22.976166,46.450462,-7.007031,41.648647,-5.452186,44.10924,-12.344939,42.322906,-11.473904,46.596725,-1.2071794,27.549932,-10.171304,41.74087,-14.081936,60.357136,-18.091276,50.793354,-10.982476,64.47511
1073,Sweet as Honey - Topher Mohr and Alex Elena.mp3,Romantic,0.25423846,0.0108750705,0.38531595,0.09549325,1175.1787321841045,500323.8536173489,1817.8163644287897,381470.60007927933,2498.2015603836107,3888128.1609552805,0.035350504305340556,0.0006043467200451755,-6.7346504e-05,0.051858667,-0.00060784305,0.010402002,151.99908088235293,-161.92944,3944.5603,127.49415,1078.5369,25.473948,467.0731,61.48538,324.9934,17.287085,224.40785,16.386284,142.24199,4.1708713,88.88936,8.619485,93.35744,2.2785766,59.448723,1.4274782,85.35576,-7.0328403,71.10861,-1.1270943,44.539234,-4.3843455,39.488464,-3.4631257,43.766827,-4.6887255,54.17607,-7.087538,48.611103,-0.29858285,38.085594,4.709971,34.64899,-7.410099,48.821365,0.2721834,30.29272
